absolute_path,size_bytes,sha256_hash
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-only/Contents.nb,43238,1c67837c767c017b9d83e3b6a280204be55a1ff7b50137c9eee43df968f0c639
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-only/Index.nb,212289,dd56c4e4bf20664f45e0d39f5ff5fa0a6240cee17ae1d840af297b61eea358ef
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-only/Part-3.nb,561954,1b8d0237f05e2b7e210b95c0e00c8b7d1a2643b9227f9c21c681c133a3bcc9ba
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-only/Part-2.nb,756215,d044ad0392e217518c7657a572f61039ea080d84e9c42f3572a3817816111a56
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Part-1.nb,404090,d3b785522730a8df01cc1844ad7a7f1e6131f1add07aa9284d3b2688debb2c14
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Part-4.nb,383795,ad5bd036a7895a1dda7afb7a991e0f5ef074aca76f1a74a9f227aec0d5bcf3c6
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Introduction.nb,827813,9ac64e9fd42f6d1f978bed9f5a425d73f717696636836bccb8bc56f64cb0bb4e
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Contents.nb,43266,b7655c9dc3d1447464f67c050a6978182f97adf8369696703434f1f6e4dccd0e
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Index.nb,212289,dd56c4e4bf20664f45e0d39f5ff5fa0a6240cee17ae1d840af297b61eea358ef
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Part-3.nb,1397646,74e2507b82861755d1d0d76e0bb917407233dfabb11cb6523027a87f2f88a806
/Users/dantopa/Library/Application Support/Google/DriveFS/109252996131366714618/my-drive/master-library/references/books-mathematica/Crash course in Mathematica/In-out/Part-2.nb,6469642,3401dce0f4cd53ccc8f60316cd1be06420b2bb59a0f04c100911fa499436a143
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/PlotFunctions.nb",65984,03ce163248defd84cdedcc5f5603db983940dff744f158f28fc280f44b153547
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/Greetings.nb",57160,9c2db432e27b82e118beb3d8185201e8c66f3274a471accaace048f9238bca2b
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/RGBColorSelector.nb",52914,5336db668cd1777fb3db9f4f5998956c70f15daa7d1dc36186bc2359921e5502
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/HowToUse.nb",136298,d9357da50c029ed93c6dc876e45fc0816db88e106691fb55705f99208ed8c487
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/QuickTips.nb",70314,436d92fe0ea15855c235eaa59fc9b75ff65aa765d7701adcabd1ef6ea24ff4ae
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/ColorSelector.nb",47285,b814b9390ab1f9ef724906bcaafa66cb8d15f8c450bb07ba4d3b13b956b3cf5c
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/Troubles.nb",103309,18a89d6f113ce386485c3b94f513791c0f75a9e2de56592b2ae57bf67993962a
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/Acknowledgments.nb",56496,1aaa796810acbf8f9bce982cfedde6f75572b472f42ed11c1355d4846d062e3d
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/MGMIndex.nb",51184,fff4074a8ae67d287a31f2e3ee1a5114753d8ea721809e7734e280b8c6cd4702
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/MGMContents.nb",796370,e9dcd76ec2624995afed4640894a6028663d0b7b878ed785f5301124053cf82d
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Documentation/English/LicenseAgreement.nb",60746,c856679e5121e8853d0940e02824bee98becad4e85f16ad621bbb7e8febbae62
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/StartHere.nb",790483,341f6b365f422d633dee884999d542232b6ef7beafdc64564fbc3b2201a9a5d2
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.02.MatrixAction/MGM.02.2.Tutorials.nb",105397,8a97715367bd2590f22d691877af0e09242669384bdee2f20641ff1c34bb7875
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.02.MatrixAction/MGM.02.1.Basics.nb",137112,64cabf7ba21924ba398e55619467b832afba7a265cb60b60bcfec447de04aa11
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.02.MatrixAction/MGM.02.4.Literacy.nb",215567,ab399274cee9f069c5bff6cb968df4715b0d34f6ecc737a6733c343fd6479ccc
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.02.MatrixAction/MGM.02.3.GiveItaTry.nb",152132,cdcc1177ecd4f732e83dc8b46b8b63cbdb6c6dbb1833cfe2bfb10859093c3c53
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.09.DynamSystems/MGM.09.3.GiveItaTry.nb",216974,74ebfe936d18cc2653ef6b3636656d4166a0d68186a88a1c0175833104b45e61
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.09.DynamSystems/MGM.09.2.Tutorials.nb",147590,40401389e27f54a47a39e157ff98ebd4c09e9ff76b74eb25eff282a4b83904e3
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.09.DynamSystems/MGM.09.1.Basics.nb",263246,dc564451d2e5ef788d3a12426b66a23204b78663a6b9deb895b309565e32c6e7
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.09.DynamSystems/MGM.09.4.Literacy.nb",73881,3272ebbe20fbba486c69057ee97910fbce1067560205131d1b5429e39ae2891b
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.10.HolyGrail/MGM.10.2.Tutorials.nb",138074,17c33db5ffedf059f8fbd668f6f92f8493d46b5ae46a41b24789ec43a26a8bb2
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.10.HolyGrail/MGM.10.3.GiveItaTry.nb",133208,34eb19028a6354b52820afc849a48c089cab028b46ee0fcff68178113c0e0a9b
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.10.HolyGrail/MGM.10.1.Basics.nb",155116,dd31b6c631afec4d8f2b03ecac6ac373681dd6b674db50ffc59602e13727f286
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.03.MakeMatrix/MGM.03.2.Tutorials.nb",114591,adbbb6316fde75a83394e2a80dadce693287ac79745e11d2d445616367a35538
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.03.MakeMatrix/MGM.03.4.Literacy.nb",667689,d4b232bbcb02e965aa5a5fc21718cf541ddc6c915c9420f11765986f4a99aeda
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.03.MakeMatrix/MGM.03.3.GiveItaTry.nb",189871,24c128ae3fbc3e9c0642905cd2632d9020febb74e70e8c4115f476550e6b37ef
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.03.MakeMatrix/MGM.03.1.Basics.nb",107049,7325c2cf1b452eedff1b4b0442b7fbb0acdefe5449744aaed4897a9a126199c0
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.05.3D/MGM.05.2.Tutorials.nb",142043,b3838c34befdfea4c7c12ef6dd0b866d91c5c62f77361ba54c90a3c7217ab2bd
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.05.3D/MGM.05.4.Literacy.nb",199461,dc3c227e32b800a5778a9721633333bcb59915e88da531f226d892c6e0599677
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.05.3D/MGM.05.3.GiveItATry.nb",201590,ef23d3ed1c7aeadb29dabd981f744f32aa27f21a46a7eada82ac12dae127a37a
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.05.3D/MGM.05.1.Basics.nb",166312,607e4f8e8618509b24c0ad74f9409ae9b515a5574a17dc20cae0b066490fee91
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.07.Roundoff/MGM.07.2.Tutorials.nb",92697,3217746d0a6d422c8a55bb02d11cf00dc29d9435b3cc99a4a8e51f1d3545ab8f
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.07.Roundoff/MGM.07.3.GiveItaTry.nb",110299,f9ec86111c63b55865e3a6fbd08e7e731e207a679607ccf579650c03f61b6ab6
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.07.Roundoff/MGM.07.1.Basics.nb",115459,d047caac8b08524ce901a6a97c03f9439082dd06c2de3afaffe74695f1402fba
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.04.SVDAnalysis/MGM.04.2.Tutorials.nb",114108,37fa951d43a2542beab408132c42b721866a6db23f21f7c00c7ce229baf95795
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.04.SVDAnalysis/MGM.04.1.Basics.nb",136658,9ea623afab4dbaeed175c3fa39e5248da45992305bf273fd0131376cc08686a4
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.04.SVDAnalysis/MGM.04.4.Literacy.nb",299210,e069401d280558e53194a37f793af536d7af105c4215f80974dbed18699f3fb1
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.04.SVDAnalysis/MGM.04.3.GiveItaTry.nb",131892,0a38fd92294440dee5644ba17be40fe2f9ee12119b9f8f0012b7eab87f7606b0
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.06.Beyond 3D/MGM.06.3.GiveItaTry.nb",145771,3df8a893d5d994f5867d88b5b66832422f69b74b2df8971ac8aec84331a8fc11
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.06.Beyond 3D/MGM.06.2.Tutorials.nb",107361,9de520a8d400bf8a29400486f22a07559be24a8858e5c4a1543092d9ece5a9c0
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.06.Beyond 3D/MGM.06.4.Literacy.nb",81184,1796c8fe6b608ef2ef4a9d2ade82ae4a980c534566a98f0224a8ebeb7c085cb9
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.06.Beyond 3D/MGM.06.1.Basics.nb",176908,662f6c62a56f9938034fadd4a10f83bd4129fc071c9e99fc07006bd675a00476
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.08.Subspaces/MGM.08.4.Literacy.nb",82289,7aee2a8da69b057eb364a2c78e6b984121c19d5794583e26e6795d7699bd5464
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.08.Subspaces/MGM.08.1.Basics.nb",138861,605a744021f3f942e6db59f2947e489ccf4f02f92a2d35a3b93e36e93fd4b50b
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.08.Subspaces/MGM.08.3.GiveItaTry.nb",151361,b54a549d503983cdff16dd5bc9a328dbd6be3ea921ee6da51886ee19781b3968
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.08.Subspaces/MGM.08.2.Tutorials.nb",119044,82f0fee9d84032eab68fa7e3903c0be818fc4feeaacca3916fe7f3fb874f97cd
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.00.PlotFest/MGM.00.2.Parametric2D.nb",74532,40a9267d3259953b43f9ca3b204e49a2e88b91da92920448df9e18e983c8ac1e
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.00.PlotFest/MGM.00.3.Parametric3D.nb",84050,0b8d35692e5ad39c01e4f28c9b43f0ca61109caea37bbba2b73c9658600846cd
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.00.PlotFest/MGM.00.1.Functions.nb",70106,f5c8fc3677c81b00c240707bd7e1a50f43d090b88d7641ae220ffcab579a9b19
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.11.FunctionSpaces/MGM.11.1.Basics.nb",143065,21a52aa6e7ab83df5ef4dab61626f945689d8827b894a21c8dc7067b2e318129
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.11.FunctionSpaces/MGM.11.2.Tutorials.nb",127785,8e4a4c2db5254fa6efefa2f2a67afd04c07b45cd19e40b25ec61cb4ff4c5a951
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.11.FunctionSpaces/MGM.11.3.GiveitaTry.nb",122681,5cf405be224eff02109c9f9a03c571eaf2f32b651c9163c5ac1d58de67b038f6
"/Users/dantopa/Library/CloudStorage/GoogleDrive-dantopa@gmail.com/My Drive/master-library/references/books-mathematica/Matrices, Geometry & Mathematica/Lessons/MGM.01.PerpFrames/MGM.01.3.GiveItaTry.nb",166651,8befaa32961999a6b0312777fe6f884d3c5a8ddfa7532e4b2d6dc5817c9d93d8
